self.step_no	last_rec.is_hi	last_rec.is_hi_is_random	last_rec.d_sum	last_rec.d_sqr_sum	last_rec.n	self.evaluation_start_index	n[0]	n[1]	s[0]	s[1]	s2[0]	s2[1]	decision	p_value	d0	d1	math.sqrt(s0)	math.sqrt(s1)
143	False	True	-0.03188478946685791	1.0036682538782458	10	86	29	28	0.28084027767181396	-1.2958500385284424	15.25311600384613	12.377425397745156	None	None	None	None	None	None
144	True	False	0.2291501760482788	0.3370466071155107	10	86	29	29	0.28084027767181396	-1.0666998624801636	15.25311600384613	12.429935200928114	0	0.4010473862458953	0.009684147505924619	-0.03678275387862633	0.1370447964641343	0.1235292741796052
145	True	True	-0.7441017627716064	1.488028600417664	10	86	29	30	0.28084027767181396	-1.81080162525177	15.25311600384613	12.983622634287926	None	None	None	None	None	None
146	False	False	-0.5757808685302734	0.228468233728222	10	86	30	30	-0.2949405908584595	-1.81080162525177	15.584639612411607	12.983622634287926	0	0.3904785414640195	-0.009831353028615316	-0.060360054175059	0.133828419689105	0.12164732589190867
147	True	True	1.590761661529541	0.4790271765749594	10	86	30	31	-0.2949405908584595	-0.220039963722229	15.584639612411607	15.514145298080152	None	None	None	None	None	None
148	False	False	-0.48758769035339355	0.7704488542972854	10	86	31	31	-0.782528281211853	-0.220039963722229	15.822381368195764	15.514145298080152	0	0.4607837260252111	-0.025242847781027516	-0.0070980633458783545	0.13035364687520393	0.12915183795760288
149	True	True	-0.40015649795532227	0.6177093733986112	10	86	31	32	-0.782528281211853	-0.6201964616775513	15.822381368195764	15.67427052093602	None	None	None	None	None	None
150	False	False	0.935126543045044	0.8530865620471673	10	86	32	32	0.15259826183319092	-0.6201964616775513	16.696843019703138	15.67427052093602	0	0.4470344723703648	0.004768695682287216	-0.019381139427423477	0.12973342443781288	0.1256525323177482
151	True	True	-0.961932897567749	0.9358540787982861	10	86	32	33	0.15259826183319092	-1.5821293592453003	16.696843019703138	16.599585420359105	None	None	None	None	None	None
152	False	False	1.791083574295044	0.9391868892824107	10	86	33	33	1.9436818361282349	-1.5821293592453003	19.90482338981265	16.599585420359105	0	0.2832814446267379	0.05889944957964348	-0.047943313916524254	0.13689723805618467	0.12508986502980363
153	True	True	-0.814345121383667	1.3995826630206523	10	86	33	34	1.9436818361282349	-2.3964744806289673	19.90482338981265	17.262743397080484	None	None	None	None	None	None
154	False	False	-0.9274225234985352	0.9177834380917602	10	86	34	34	1.0162593126296997	-2.3964744806289673	20.76493592690504	17.262743397080484	0	0.2932447632520737	0.029889979783226463	-0.0704845435479108	0.13594116360144753	0.12343071619257527
155	False	True	0.3490629196166992	0.6036918128270372	10	86	35	34	1.365322232246399	-2.3964744806289673	20.886780848756374	17.262743397080484	None	None	None	None	None	None
156	True	False	0.46198225021362305	0.5898704567491961	10	86	35	35	1.365322232246399	-1.9344922304153442	20.886780848756374	17.476170996592927	0	0.30024479930731796	0.039009206635611395	-0.05527120658329555	0.13231462603171024	0.12081393874759422
157	True	True	-0.3776266574859619	0.5604206982954167	10	86	35	36	1.365322232246399	-2.312118887901306	20.886780848756374	17.618772889036947	None	None	None	None	None	None
158	False	False	-1.1054880619049072	0.3096684208083502	10	86	36	36	0.2598341703414917	-2.312118887901306	22.10888470377064	17.618772889036947	0	0.3440570983250179	0.007217615842819214	-0.06422552466392517	0.13245846704721084	0.1177510012102351
159	True	True	0.6625385284423828	0.23943233442912515	10	86	36	37	0.2598341703414917	-1.6495803594589233	22.10888470377064	18.057730190707545	None	None	None	None	None	None
160	False	False	-0.2500483989715576	0.3480609924599207	10	86	37	37	0.009785771369934082	-1.6495803594589233	22.17140890559888	18.057730190707545	0	0.39846244093665295	0.00026448030729551574	-0.04458325295834928	0.1290162778025677	0.11619656423810791
161	False	True	0.16684579849243164	0.1190322625494673	10	86	38	37	0.17663156986236572	-1.6495803594589233	22.199246426073458	18.057730190707545	None	None	None	None	None	None
162	True	False	-0.429415225982666	0.11813150775731174	10	86	38	38	0.17663156986236572	-2.0789955854415894	22.199246426073458	18.24212762701329	0	0.3634890262779672	0.004648199206904361	-0.05471041014319972	0.12565171616331783	0.11354993677108254
163	True	True	1.1619924306869507	0.43387371463326474	10	86	38	39	0.17663156986236572	-0.9170031547546387	22.199246426073458	19.592354035987057	None	None	None	None	None	None
164	False	False	0.3210357427597046	0.6855097082981416	10	86	39	39	0.4976673126220703	-0.9170031547546387	22.302310374202733	19.592354035987057	0	0.41485919540963523	0.01276070032364283	-0.023512901403965093	0.12265605277041276	0.11491589552368103
165	False	True	-0.5965136289596558	0.9250183180708547	10	86	40	39	-0.09884631633758545	-0.9170031547546387	22.65813888373735	19.592354035987057	None	None	None	None	None	None
166	True	False	0.5591111183166504	0.9694132121122436	10	86	40	40	-0.09884631633758545	-0.3578920364379883	22.65813888373735	19.904959278612353	0	0.4844128380220315	-0.0024711579084396363	-0.008947300910949706	0.12051676822069045	0.11294926564405464
167	False	True	-0.01958942413330078	1.0875498004818667	10	86	41	40	-0.11843574047088623	-0.3578920364379883	22.658522629275225	19.904959278612353	None	None	None	None	None	None
168	True	False	-0.9729400873184204	0.363836401078359	10	86	41	41	-0.11843574047088623	-1.3308321237564087	22.658522629275225	20.851571692123528	0	0.42816629788144966	-0.0028886765968508836	-0.032459320091619726	0.11754132772608912	0.11264116830218823
169	True	True	0.050380706787109375	0.3660632461668456	10	86	41	42	-0.11843574047088623	-1.2804514169692993	22.658522629275225	20.854109907739897	None	None	None	None	None	None
170	False	False	0.15551793575286865	1.1351633785355517	10	86	42	42	0.03708219528198242	-1.2804514169692993	22.68270845761606	20.854109907739897	0	0.4220136605928146	0.0008829094114757719	-0.03048693849926903	0.11477057789421635	0.10994421789116529
171	True	True	-0.2020113468170166	1.1758891532071232	10	86	42	43	0.03708219528198242	-1.482462763786316	22.68270845761606	20.89491849198272	None	None	None	None	None	None
172	False	False	0.8188372850418091	1.1656454745951947	10	86	43	43	0.8559194803237915	-1.482462763786316	23.3532029569907	20.89491849198272	0	0.3644763026291965	0.019905104193576547	-0.03447587822758874	0.11367262203497595	0.10743101339522942
173	False	True	-0.9810349941253662	0.2849980541669197	10	86	44	43	-0.1251155138015747	-1.482462763786316	24.315632616689257	20.89491849198272	None	None	None	None	None	None
174	True	False	-0.5205368995666504	0.1675492995722152	10	86	44	44	-0.1251155138015747	-2.0029996633529663	24.315632616689257	21.165877155793183	0	0.39178213504958165	-0.0028435344045812435	-0.045522719621658325	0.11336501329854969	0.10554072779714674
175	True	True	0.6142382621765137	0.19660144415092873	10	86	44	45	-0.1251155138015747	-1.3887614011764526	24.315632616689257	21.543165798514806	None	None	None	None	None	None
176	False	False	1.3407127857208252	0.6939567204738921	10	86	45	45	1.2155972719192505	-1.3887614011764526	26.113143390484552	21.543165798514806	0	0.35490135759072683	0.027013272709316676	-0.030861364470587835	0.11476877529521866	0.10420528187710097
177	False	True	-1.7530858516693115	0.9479348446796791	10	86	46	45	-0.537488579750061	-1.3887614011764526	29.186453393807668	21.543165798514806	None	None	None	None	None	None
178	True	False	1.7687697410583496	1.364617959764928	10	86	46	46	-0.537488579750061	0.380008339881897	29.186453393807668	24.671712195398428	0	0.45092998820616526	-0.011684534342392632	0.00826105086699776	0.11872953287141418	0.10916585999740192
179	True	True	-1.0044631958007812	0.84395707010151	10	86	46	47	-0.537488579750061	-0.6244548559188843	29.186453393807668	25.680658507116746	None	None	None	None	None	None
180	False	False	0.00458979606628418	0.14337489558789684	10	86	47	47	-0.5328987836837769	-0.6244548559188843	29.186474460035598	25.680658507116746	0	0.4951345412960976	-0.011338271993271847	-0.013286273530189028	0.11617642710520591	0.10896952749645229
181	True	True	0.15467822551727295	0.7447488831071638	10	86	47	48	-0.5328987836837769	-0.46977663040161133	29.186474460035598	25.70458386056592	None	None	None	None	None	None
182	False	False	0.5425091981887817	1.7608125186402646	10	86	48	48	0.009610414505004883	-0.46977663040161133	29.480790690155033	25.70458386056592	0	0.4746098611086935	0.0002002169688542684	-0.009787013133366903	0.1143141527407617	0.10673255282562502
183	False	True	-0.20825183391571045	0.5463791593229672	10	86	49	48	-0.19864141941070557	-0.46977663040161133	29.52415951648429	25.70458386056592	None	None	None	None	None	None
184	True	False	0.07606422901153564	0.7624449979824277	10	86	49	49	-0.19864141941070557	-0.3937124013900757	29.52415951648429	25.710369627501038	0	0.48966421738541177	-0.004053906518585828	-0.008034946967144402	0.11203770138563583	0.10454632750969027
185	False	True	-1.563807725906372	0.8413537757446363	10	86	50	49	-1.7624491453170776	-0.3937124013900757	31.969654120088748	25.710369627501038	None	None	None	None	None	None
186	True	False	0.24726510047912598	0.18710104574341813	10	86	50	50	-1.7624491453170776	-0.1464473009109497	31.969654120088748	25.77150965741599	0	0.4168060710731577	-0.035248982906341556	-0.002928946018218994	0.11412046907257148	0.10256124247308683
187	True	True	0.4038376808166504	0.149043022031492	10	86	50	51	-1.7624491453170776	0.2573903799057007	31.969654120088748	25.93459452986336	None	None	None	None	None	None
188	False	False	1.135498285293579	0.6285443150799779	10	86	51	51	-0.6269508600234985	0.2573903799057007	33.259010475993406	25.93459452986336	0	0.45480699449849543	-0.012293154118107814	0.005046870194229425	0.11419162304437437	0.10084602029541001
189	True	True	-1.469785213470459	0.4488506630100346	10	86	51	52	-0.6269508600234985	-1.2123948335647583	33.259010475993406	28.094863103599764	None	None	None	None	None	None
190	False	False	0.9942576885223389	0.5187392534423338	10	86	52	52	0.36730682849884033	-1.2123948335647583	34.24755882717919	28.094863103599764	0	0.421648734973049	0.0070635928557469295	-0.023315285260860737	0.11363486469429653	0.10287458825958962
191	True	True	-0.5391116142272949	0.5382890001633314	10	86	52	53	0.36730682849884033	-1.7515064477920532	34.24755882717919	28.385504436194523	None	None	None	None	None	None
192	False	False	-0.4589838981628418	0.16779507059322896	10	86	53	53	-0.09167706966400146	-1.7515064477920532	34.45822504595195	28.385504436194523	0	0.4180185008275515	-0.0017297560313962541	-0.03304729146777459	0.1118164874909516	0.10138307322748141
193	False	True	1.2994143962860107	0.7992368300492103	10	86	54	53	1.2077373266220093	-1.7515064477920532	36.146702819227286	28.385504436194523	None	None	None	None	None	None
194	True	False	-0.7703914642333984	0.6094887725097351	10	86	54	54	1.2077373266220093	-2.5218979120254517	36.146702819227286	28.979007444358203	0	0.32382215748660276	0.022365506048555726	-0.04670181318565651	0.11234071908164844	0.10042055215600582
195	True	True	-0.9331934452056885	0.18186684342248327	10	86	54	55	1.2077373266220093	-3.45509135723114	36.146702819227286	29.849857450533065	None	None	None	None	None	None
196	False	False	0.434298038482666	0.1913667880585308	10	86	55	55	1.6420353651046753	-3.45509135723114	36.33531760545718	29.849857450533065	0	0.2676176517551873	0.02985518845644864	-0.062819842858748	0.11053328692560926	0.09988682004982637
197	True	True	0.18582987785339355	0.23783451012440082	10	86	55	56	1.6420353651046753	-3.2692614793777466	36.33531760545718	29.884390194036072	None	None	None	None	None	None
198	False	False	0.43048787117004395	0.3431528560142283	10	86	56	56	2.0725232362747192	-3.2692614793777466	36.520637412681694	29.884390194036072	0	0.2582295648004173	0.0370093435049057	-0.05837966927460262	0.1087770487160453	0.09818735700031384
199	True	True	0.08104479312896729	0.9982572132856973	10	86	56	57	2.0725232362747192	-3.1882166862487793	36.520637412681694	29.89095845252939	None	None	None	None	None	None
200	False	False	0.14751946926116943	0.6308930857722004	10	86	57	57	2.2200427055358887	-3.1882166862487793	36.54239940649279	29.89095845252939	0	0.2556350876980459	0.0389481176409805	-0.055933626074539985	0.1068692267080528	0.09648040227934249
201	False	True	0.6560355424880981	0.8524632087992501	10	86	58	57	2.876078248023987	-3.1882166862487793	36.972782039500444	29.89095845252939	None	None	None	None	None	None
202	True	False	-0.8219624757766724	1.0345864166204848	10	86	58	58	2.876078248023987	-4.010179162025452	36.972782039500444	30.566580764114306	0	0.20323478071292728	0.04958755600041356	-0.06914102003492158	0.10554809609522559	0.0957179273867181
203	True	True	-0.10921978950500488	0.7180070203605169	10	86	58	59	2.876078248023987	-4.1193989515304565	36.972782039500444	30.578509726533824	None	None	None	None	None	None
204	False	False	0.3531644344329834	0.375870614618691	10	86	59	59	3.22924268245697	-4.1193989515304565	37.09750715724881	30.578509726533824	0	0.18800820925302958	0.05473292682130458	-0.06982032121238062	0.1038712411222094	0.09408405528543434
205	False	True	0.6584278345108032	0.9072524638479678	10	86	60	59	3.8876705169677734	-4.1193989515304565	37.5310343705074	30.578509726533824	None	None	None	None	None	None
206	True	False	-1.4394930601119995	0.7252035765371403	10	86	60	60	3.8876705169677734	-5.558892011642456	37.5310343705074	32.65064999664443	0	0.13158480587866905	0.06479450861612955	-0.09264820019404094	0.10261982753220669	0.09527781065104074
207	True	True	0.5749228000640869	0.37823659602730686	10	86	60	61	3.8876705169677734	-4.983969211578369	37.5310343705074	32.98118622267796	None	None	None	None	None	None
208	False	False	-0.8731153011322021	0.4988871870257867	10	86	61	61	3.0145552158355713	-4.983969211578369	38.293364699578575	32.98118622267796	0	0.17371676042841488	0.04941893796451756	-0.08170441330456343	0.10208802130292033	0.09433977358683207
209	True	True	0.9705079793930054	0.4547605922353597	10	86	61	62	3.0145552158355713	-4.013461232185364	38.293364699578575	33.92307196074346	None	None	None	None	None	None
210	False	False	-0.28309571743011475	0.4567243446220033	10	86	62	62	2.7314594984054565	-4.013461232185364	38.373507884805846	33.92307196074346	0	0.21585151109949907	0.04405579836137833	-0.0647332456804091	0.10057104439068883	0.0943446705776875
211	False	True	1.0639253854751587	0.6263920256662487	10	86	63	62	3.7953848838806152	-4.013461232185364	39.50544511066431	33.92307196074346	None	None	None	None	None	None
212	True	False	-0.28227508068084717	0.6434486256516863	10	86	63	63	3.7953848838806152	-4.295736312866211	39.50544511066431	34.002751181916835	0	0.17464896221785586	0.06024420450604151	-0.06818629068041605	0.10027713156592473	0.09289925509267838
213	False	True	-1.2940332889556885	0.679059942826882	10	86	64	63	2.5013515949249268	-4.295736312866211	41.17996726358979	34.002751181916835	None	None	None	None	None	None
214	True	False	1.6142868995666504	0.7372465376851096	10	86	64	64	2.5013515949249268	-2.6814494132995605	41.17996726358979	36.608673376029344	0	0.2801989457300099	0.03908361867070198	-0.041897647082805634	0.10094076993781052	0.09514025641954889
215	False	True	-0.571465015411377	0.7799692025523655	10	86	65	64	1.9298865795135498	-2.6814494132995605	41.50653952742891	36.608673376029344	None	None	None	None	None	None
216	True	False	-1.0082714557647705	0.3026786416983782	10	86	65	65	1.9298865795135498	-3.689720869064331	41.50653952742891	37.625284704539354	0	0.26559540800863723	0.02969056276174692	-0.05676493644714355	0.09981863373910957	0.0948377130208941
217	True	True	1.3063278198242188	1.0022296741398122	10	86	65	66	1.9298865795135498	-2.3833930492401123	41.50653952742891	39.33177707738605	None	None	None	None	None	None
218	False	False	-0.7072939872741699	0.8249663115308294	10	86	66	66	1.2225925922393799	-2.3833930492401123	42.00680431186311	39.33177707738605	0	0.34599146941719894	0.01852413018544515	-0.03611201589757746	0.0989268252178034	0.09564613777492086
219	False	True	-1.3994536399841309	0.7441155634269307	10	86	67	66	-0.17686104774475098	-2.3833930492401123	43.96527480232794	39.33177707738605	None	None	None	None	None	None
220	True	False	0.4366018772125244	0.17963035507187897	10	86	67	67	-0.17686104774475098	-1.946791172027588	43.96527480232794	39.52239827657155	0	0.4238940861904426	-0.002639717130518671	-0.029056584657128178	0.09971103425698924	0.09447159716897996
