self.step_no	last_rec.is_hi	last_rec.is_hi_is_random	last_rec.d_sum	last_rec.d_sqr_sum	last_rec.n	self.evaluation_start_index	n[0]	n[1]	s[0]	s[1]	s2[0]	s2[1]	decision	p_value	d0	d1	math.sqrt(s0)	math.sqrt(s1)
1744	False	False	1.1051470041275024	0.9237021328996349	10	504	620	620	-9.178284645080566	10.013206481933594	1135.5534168486888	1026.6573749578397	0	0.34005184636244123	-0.014803684911420268	0.016150333035376763	0.05439220075030761	0.051717484046256985
1745	True	True	-1.75275456905365	1.3858414743964005	10	504	620	621	-9.178284645080566	8.260451912879944	1135.5534168486888	1029.7295235371782	None	None	None	None	None	None
1746	False	False	1.0844534635543823	1.0665830202446642	10	504	621	621	-8.093831181526184	8.260451912879944	1136.729456163304	1029.7295235371782	0	0.3627874673397136	-0.013033544575726544	0.013301854932173823	0.05433338459796685	0.0517126466043405
1747	False	True	2.7066506147384644	2.51937818740565	10	504	622	621	-5.38718056678772	8.260451912879944	1144.055413713568	1029.7295235371782	None	None	None	None	None	None
1748	True	False	-0.5920904874801636	0.7002186183363364	10	504	622	622	-5.38718056678772	7.66836142539978	1144.055413713568	1030.0800946825427	0	0.3898466043782519	-0.008661062004481865	0.012328555346301898	0.0544218976985254	0.0516386136926266
1749	False	True	-1.4765032529830933	0.4632011710474586	10	504	623	622	-6.863683819770813	7.66836142539978	1146.2354755696376	1030.0800946825427	None	None	None	None	None	None
1750	True	False	0.1248922348022461	0.6210691540281914	10	504	623	623	-6.863683819770813	7.793253660202026	1146.2354755696376	1030.0956927528566	0	0.3768090125263704	-0.011017148988396168	0.012509235409634072	0.05438553200932797	0.05155597664414107
1751	True	True	0.6069526672363281	1.676687947417122	10	504	623	624	-6.863683819770813	8.400206327438354	1146.2354755696376	1030.464084293122	None	None	None	None	None	None
1752	False	False	-1.626171350479126	1.7166032661805843	10	504	624	624	-8.489855170249939	8.400206327438354	1148.8799088307567	1030.464084293122	0	0.3588828530454886	-0.0136055371318108	0.013461869114484543	0.054359964693610686	0.05148210318074454
1753	True	True	-0.4224509000778198	1.0638584349355398	10	504	624	625	-8.489855170249939	7.977755427360535	1148.8799088307567	1030.6425490560985	None	None	None	None	None	None
1754	False	False	0.513144850730896	1.4262947151772352	10	504	625	625	-7.976710319519043	7.977755427360535	1149.1432264685884	1030.6425490560985	0	0.36640509491691475	-0.012762736511230468	0.012764408683776856	0.05427946256126604	0.05140439764000653
1755	True	True	1.7214351892471313	1.1129687371858523	10	504	625	626	-7.976710319519043	9.699190616607666	1149.1432264685884	1033.6058881668769	None	None	None	None	None	None
1756	False	False	-0.7469726800918579	1.8875570511271036	10	504	626	626	-8.7236829996109	9.699190616607666	1149.701194653392	1033.6058881668769	0	0.3468297122108013	-0.013935595846023803	0.01549391472301544	0.05420537504283469	0.051394747676960936
1757	False	True	-0.19836974143981934	1.9772184212035313	10	504	627	626	-8.92205274105072	9.699190616607666	1149.7405452077107	1033.6058881668769	None	None	None	None	None	None
1758	True	False	-1.6330363750457764	1.6633509157601907	10	504	627	627	-8.92205274105072	8.06615424156189	1149.7405452077107	1036.2726959690995	0	0.3583048222944194	-0.01422974918827866	0.012864679811103492	0.054119653440903755	0.051380029024711074
1759	False	True	1.4816893339157104	2.1661002172502464	10	504	628	627	-7.44036340713501	8.06615424156189	1151.9359484899503	1036.2726959690995	None	None	None	None	None	None
1760	True	False	1.4882614612579346	0.7627889054580805	10	504	628	628	-7.44036340713501	9.554415702819824	1151.9359484899503	1038.487618146165	0	0.35838869114886907	-0.011847712431743646	0.01521403774334367	0.05408588691319704	0.05135191833731011
1761	False	True	-1.3531346321105957	0.9086046258933891	10	504	629	628	-8.793498039245605	9.554415702819824	1153.7669218225676	1038.487618146165	None	None	None	None	None	None
1762	True	False	0.187705397605896	1.9578076068274441	10	504	629	629	-8.793498039245605	9.74212110042572	1153.7669218225676	1038.5228514624555	0	0.3462393245822291	-0.01398012406875295	0.015488268840104484	0.05404191859352664	0.05127094615745214
1763	False	True	-0.9937989711761475	2.325889100830807	10	504	630	629	-9.787297010421753	9.74212110042572	1154.7545582176783	1038.5228514624555	None	None	None	None	None	None
1764	True	False	1.0479588508605957	1.0695671017753057	10	504	630	630	-9.787297010421753	10.790079951286316	1154.7545582176783	1039.6210692155526	0	0.3303838154270734	-0.015535392080034528	0.017127111033787803	0.053978480002049065	0.051215726225051134
1765	False	True	1.328320026397705	1.2919436673327027	10	504	631	630	-8.458976984024048	10.790079951286316	1156.5189923102075	1039.6210692155526	None	None	None	None	None	None
1766	True	False	-0.8192768096923828	0.43174474385000394	10	504	631	631	-8.458976984024048	9.970803141593933	1156.5189923102075	1040.2922837064518	0	0.34722194691102104	-0.013405668754396272	0.015801589764808135	0.053934932257612804	0.05115167320170912
1767	True	True	-0.15194332599639893	1.1077691626284292	10	504	631	632	-8.458976984024048	9.818859815597534	1156.5189923102075	1040.3153704807671	None	None	None	None	None	None
1768	False	False	-2.4181262254714966	2.357469088119231	10	504	632	632	-10.877103209495544	9.818859815597534	1162.3663267525205	1040.3153704807671	0	0.32976898632465884	-0.01721060634413852	0.015536170594299896	0.05398378316252066	0.051071362576367636
1769	False	True	1.3385553359985352	0.31290555576322276	10	504	633	632	-9.53854787349701	9.818859815597534	1164.1580571400507	1040.3153704807671	None	None	None	None	None	None
1770	True	False	-0.10495114326477051	1.4836772772153495	10	504	633	633	-9.53854787349701	9.713908672332764	1164.1580571400507	1040.3263852232396	0	0.3410297765776401	-0.01506879600868406	0.015345827286465661	0.05394097198591795	0.050990972554430726
1771	False	True	2.289541244506836	1.7876049899326745	10	504	634	633	-7.249006628990173	9.713908672332764	1169.4000562503486	1040.3263852232396	None	None	None	None	None	None
1772	True	False	-1.4448730945587158	1.2533422440787376	10	504	634	634	-7.249006628990173	8.269035577774048	1169.4000562503486	1042.414043482619	0	0.37083507847886166	-0.011433764399038128	0.013042642867151495	0.05397835932035599	0.05096255289593041
1773	True	True	0.6254292726516724	0.40967850574544684	10	504	634	635	-7.249006628990173	8.89446485042572	1169.4000562503486	1042.8052052577088	None	None	None	None	None	None
1774	False	False	-1.9916599988937378	0.9943050477589424	10	504	635	635	-9.240666627883911	8.89446485042572	1173.3667658015418	1042.8052052577088	0	0.35017035705009236	-0.014552230910053403	0.014007031260512946	0.053983434645206864	0.05089137198478355
1775	False	True	0.3161327838897705	0.5223593132760129	10	504	636	635	-8.92453384399414	8.89446485042572	1173.4667057385918	1042.8052052577088	None	None	None	None	None	None
1776	True	False	-0.870858907699585	0.503461367814964	10	504	636	636	-8.92453384399414	8.023605942726135	1173.4667057385918	1043.5636004948285	0	0.35957311265302083	-0.01403228591822978	0.012615732614349269	0.053900996026731395	0.05083033557802491
1777	True	True	3.31814444065094	2.80006398076047	10	504	636	637	-8.92453384399414	11.341750383377075	1173.4667057385918	1054.5736830238513	None	None	None	None	None	None
1778	False	False	-2.809794545173645	1.8025321072831986	10	504	637	637	-11.734328389167786	11.341750383377075	1181.3616511246792	1054.5736830238513	0	0.3129316800735874	-0.01842123765960406	0.017804945656792897	0.05399498490119645	0.05101508391448443
1779	True	True	-0.4220314025878906	0.9873230891137155	10	504	637	638	-11.734328389167786	10.919718980789185	1181.3616511246792	1054.7517935286216	None	None	None	None	None	None
1780	False	False	1.8517866134643555	1.4966668995182317	10	504	638	638	-9.88254177570343	10.919718980789185	1184.790764786485	1054.7517935286216	0	0.3302733971792968	-0.015489877391384686	0.017115546991832577	0.05398992405527861	0.050939725446083675
1781	True	True	-0.3661520481109619	0.5349962544176492	10	504	638	639	-9.88254177570343	10.553566932678223	1184.790764786485	1054.8858608509574	None	None	None	None	None	None
1782	False	False	0.7671287059783936	0.25953885430766377	10	504	639	639	-9.115413069725037	10.553566932678223	1185.379251238021	1054.8858608509574	0	0.3390103299380919	-0.014265122174843563	0.01651575419824448	0.053919278276950255	0.05086348165488512
1783	True	True	-0.2540721893310547	0.9925018683816518	10	504	639	640	-9.115413069725037	10.299494743347168	1185.379251238021	1054.950413528349	None	None	None	None	None	None
1784	False	False	-0.2516500949859619	1.2866072389303156	10	504	640	640	-9.367063164710999	10.299494743347168	1185.4425790083276	1054.950413528349	0	0.33903318644038005	-0.014636036194860935	0.01609296053647995	0.05383624123521706	0.0507857051985924
1785	False	True	0.30333900451660156	1.0793970385124112	10	504	641	640	-9.063724160194397	10.299494743347168	1185.5345935599887	1054.950413528349	None	None	None	None	None	None
1786	True	False	0.6998049020767212	1.2355924190269576	10	504	641	641	-9.063724160194397	10.99929964542389	1185.5345935599887	1055.4401404293194	0	0.3359952119005164	-0.014139975288914816	0.01715959383061449	0.053754476664888425	0.05071763175767491
1787	False	True	-1.7984665632247925	0.8393230606927347	10	504	642	641	-10.86219072341919	10.99929964542389	1188.769075539026	1055.4401404293194	None	None	None	None	None	None
1788	True	False	0.3735349178314209	1.4246419072905496	10	504	642	642	-10.86219072341919	11.37283456325531	1188.769075539026	1055.579668764159	0	0.31956774938392285	-0.016919300192241728	0.017714695581394563	0.05374259683410523	0.0506416131400352
1789	True	True	0.3739950656890869	0.18999698806265997	10	504	642	643	-10.86219072341919	11.746829628944397	1188.769075539026	1055.7195410733186	None	None	None	None	None	None
1790	False	False	-1.1316019296646118	1.399379296988812	10	504	643	643	-11.993792653083801	11.746829628944397	1190.0495984662468	1055.7195410733186	0	0.3083600218189484	-0.018652865712416488	0.018268786359167025	0.053686946659326766	0.05056582936293463
1791	False	True	0.636386513710022	1.8540127252704366	10	504	644	643	-11.35740613937378	11.746829628944397	1190.4545862610787	1055.7195410733186	None	None	None	None	None	None
1792	True	False	0.13358402252197266	1.4789067752660685	10	504	644	644	-11.35740613937378	11.88041365146637	1190.4545862610787	1055.7373857643918	0	0.31211729448843417	-0.017635723818903385	0.018447847284885667	0.053613166419394384	0.050487567470833876
1793	True	True	0.36200153827667236	0.7710996117421729	10	504	644	645	-11.35740613937378	12.242415189743042	1190.4545862610787	1055.8684308781064	None	None	None	None	None	None
1794	False	False	-0.3382810354232788	1.1803720786064815	10	504	645	645	-11.695687174797058	12.242415189743042	1190.5690203200058	1055.8684308781064	0	0.306921875676722	-0.018132848333018696	0.018980488666268284	0.05353228900485454	0.050412045357674
1795	False	True	-1.218085527420044	1.4220019248871836	10	504	646	645	-12.913772702217102	12.242415189743042	1192.052752672116	1055.8684308781064	None	None	None	None	None	None
1796	True	False	1.4820700883865356	0.6823882944922985	10	504	646	646	-12.913772702217102	13.724485278129578	1192.052752672116	1058.0649626249965	0	0.2873785595135895	-0.019990360220150313	0.021245333247878605	0.0534816245248431	0.05038487676060553
1797	False	True	-0.5949703454971313	2.47576281718581	10	504	647	646	-13.508743047714233	13.724485278129578	1192.406742384137	1058.0649626249965	None	None	None	None	None	None
1798	True	False	0.9527344703674316	1.7753227838485373	10	504	647	647	-13.508743047714233	14.67721974849701	1192.406742384137	1058.9726655960228	0	0.27642458838341244	-0.020879046441598506	0.022685038251154574	0.05340629403833286	0.050327538691907994
1799	True	True	0.5592375993728638	2.4800304170361613	10	504	647	648	-13.508743047714233	15.236457347869873	1192.406742384137	1059.2854122885751	None	None	None	None	None	None
1800	False	False	0.044345736503601074	1.7805335197495964	10	504	648	648	-13.464397311210632	15.236457347869873	1192.408708928483	1059.2854122885751	0	0.2728226983953599	-0.020778390912362086	0.023513051462762148	0.05332390822613745	0.0502566342284925
1801	True	True	-1.0737305879592896	1.287928495425561	10	504	648	649	-13.464397311210632	14.162726759910583	1192.408708928483	1060.4383096640945	None	None	None	None	None	None
1802	False	False	0.6515134572982788	0.9932253001739042	10	504	649	649	-12.812883853912354	14.162726759910583	1192.8331787135237	1060.4383096640945	0	0.28509549450062466	-0.019742502086151546	0.02182238329724281	0.05325175799638898	0.05020761091274049
1803	False	True	-0.5723628997802734	1.7229438656963794	10	504	650	649	-13.385246753692627	14.162726759910583	1193.1607780025686	1060.4383096640945	None	None	None	None	None	None
1804	True	False	0.37157273292541504	1.6075524746062797	10	504	650	650	-13.385246753692627	14.534299492835999	1193.1607780025686	1060.576375959948	0	0.27840698477929465	-0.020592687313373274	0.02236046075820923	0.05317656589930242	0.05013319658991986
1805	True	True	-0.0988771915435791	1.3035698764249162	10	504	650	651	-13.385246753692627	14.43542230129242	1193.1607780025686	1060.5861526589558	None	None	None	None	None	None
1806	False	False	-0.9706639051437378	2.60147788815037	10	504	651	651	-14.355910658836365	14.43542230129242	1194.1029664193175	1060.5861526589558	0	0.27232283158678205	-0.022052090105739424	0.0221742278053647	0.05311487194827652	0.05005647427025416
1807	False	True	-0.615127444267273	1.64001083006913	10	504	652	651	-14.971038103103638	14.43542230129242	1194.4813481920082	1060.5861526589558	None	None	None	None	None	None
1808	True	False	1.3794240951538086	1.6635156478729698	10	504	652	652	-14.971038103103638	15.814846396446228	1194.4813481920082	1062.4889634932467	0	0.25867020291785203	-0.022961714882060794	0.024255899381052496	0.0530411451933266	0.050022974002773536
1809	True	True	-0.022890567779541016	1.5626911633437714	10	504	652	653	-14.971038103103638	15.791955828666687	1194.4813481920082	1062.48948747134	None	None	None	None	None	None
1810	False	False	-0.3368948698043823	1.0343725548926983	10	504	653	653	-15.30793297290802	15.791955828666687	1194.5948463453087	1062.48948747134	0	0.256543129355738	-0.02344247009633694	0.02418369958448191	0.05296203807194343	0.04994636258014668
1811	False	True	0.5629690885543823	1.353110781218632	10	504	654	653	-14.744963884353638	15.791955828666687	1194.9117805399767	1062.48948747134	None	None	None	None	None	None
1812	True	False	-0.4026758670806885	0.30052028096332606	10	504	654	654	-14.744963884353638	15.389279961585999	1194.9117805399767	1062.6516353252691	0	0.2631506123420845	-0.02254581633693217	0.02353100911557492	0.0528885956698167	0.049874204494702944
1813	True	True	-0.3108009099960327	1.0629811190726883	10	504	654	655	-14.744963884353638	15.078479051589966	1194.9117805399767	1062.7482325309234	None	None	None	None	None	None
1814	False	False	0.8325685262680054	2.3197214636306995	10	504	655	655	-13.912395358085632	15.078479051589966	1195.6049508909086	1062.7482325309234	0	0.27109309374209	-0.021240298256619286	0.023020578704717506	0.05282392308259122	0.049800618348768685
