self.step_no	last_rec.d_sum_lo	last_rec.d_sqr_sum_lo	last_rec.d_sum_hi	last_rec.d_sqr_sum_hi	last_rec.n	self.evaluation_start_index	n	s[0]	s[1]	s2[0]	s2[1]	decision	p_value	d0	d1	math.sqrt(s0)	math.sqrt(s1)
108	0.09275341033935547	0.009073571435010308	0.09636664390563965	0.009118191209097404	10	0	109	18.409597873687744	18.79377782344818	17.809090811008105	17.822007895945276	0	0.4710163854380792	0.16040372848510742	0.16396095024214852	0.034620694493681374	0.03448081705330301
109	-0.010380744934082031	0.02465751677038952	-0.010410070419311523	0.0246589802745234	10	0	110	18.399217128753662	18.78336775302887	17.80919857087349	17.82211626551141	0	0.4710479345601467	0.15883689845373872	0.1623612161076397	0.034337369160590124	0.03420044918327264
110	-0.4464254379272461	0.036448017232373786	-0.43750929832458496	0.03595965719017613	10	0	111	17.952791690826416	18.345858454704285	18.008494242502024	18.013530651631882	0	0.470753067656016	0.15333451357754793	0.15690784779461947	0.03446583522850898	0.03432409080882646
111	0.23509764671325684	0.01765625773072088	0.24217796325683594	0.01809830631520981	10	0	112	18.187889337539673	18.58803641796112	18.063765145992136	18.07218081751911	0	0.47023291864395295	0.15407111838057236	0.15767604703301782	0.03416186313389152	0.03402213300690466
112	0.012411713600158691	0.004280459469910625	0.014989972114562988	0.004363263476662382	10	0	113	18.20030105113983	18.603026390075684	18.063919196626628	18.072405516783107	0	0.47006104304757523	0.1528063022664615	0.1564020642212459	0.03387909059428715	0.03374105547933508
113	-0.1955857276916504	0.02508697597727405	-0.19025397300720215	0.025114858844688115	10	0	114	18.00471532344818	18.41277241706848	18.1021729735033	18.108602091028132	0	0.46979064159307393	0.1497231869570977	0.15333431167940123	0.03371918538540773	0.033581545777453925
114	-0.2588571310043335	0.029941261979004707	-0.2552438974380493	0.029875644671179202	10	0	115	17.745858192443848	18.157528519630432	18.169179987775095	18.173751538207497	0	0.4696962791583954	0.14613914908024303	0.14975029230117798	0.03361371315786169	0.03347806515465968
115	0.20310568809509277	0.024464157220279503	0.20836925506591797	0.02433945987854713	10	0	116	17.94896388053894	18.36589777469635	18.210431908311676	18.217169284664223	0	0.4693116029334292	0.14663451028906782	0.15026002241217573	0.033323819982878214	0.033189589188132584
116	-0.08441424369812012	0.0039278011982446515	-0.07734370231628418	0.0038774669004055795	10	0	117	17.86454963684082	18.288554072380066	18.217557672850802	18.223151332952213	0	0.46884660535691064	0.14464271068572998	0.14829792133693037	0.033095288019802674	0.03296068036147563
117	-0.13126039505004883	0.008819757047831445	-0.12427759170532227	0.008476673422933345	10	0	118	17.73328924179077	18.164276480674744	18.234786964159497	18.238596252752288	0	0.46841380431310775	0.1422845644828601	0.145968216097253	0.03289583405796926	0.032760691780999565
118	-0.03066396713256836	0.00291956495436807	-0.02532219886779785	0.00293097721629465	10	0	119	17.702625274658203	18.138954281806946	18.235727243039804	18.239237466507788	0	0.4680536865764585	0.14081889896069544	0.1445166024111085	0.032648779263232355	0.032514292414461694
119	0.12043976783752441	0.006844897887333445	0.12582063674926758	0.0071892659249215285	10	0	120	17.823065042495728	18.264774918556213	18.25023298071656	18.25506829913978	0	0.4676595466900644	0.1406476457579797	0.144359493455967	0.03237371017058144	0.032240288097369604
120	-0.11271524429321289	0.005264967643825003	-0.10917019844055176	0.005098858658982408	10	0	121	17.710349798202515	18.15560472011566	18.26293770701264	18.26698643136733	0	0.46746958580476955	0.13853628834088644	0.142246746023496	0.032172151340064944	0.03204022381379561
121	-0.034081220626831055	0.007225954243097021	-0.0306241512298584	0.007129468089431157	10	0	122	17.676268577575684	18.124980568885803	18.264099236612054	18.267924270005878	0	0.4672489870165013	0.13710969735768216	0.1408180609222286	0.03193703592203833	0.0318064283717559
122	0.0513077974319458	0.005186443199036717	0.051249146461486816	0.005187961245738393	10	0	123	17.72757637500763	18.17622971534729	18.266731726689372	18.27055074501891	0	0.4672603038549085	0.1364064030959958	0.14008388949222253	0.0316819822097474	0.03155318502929414
123	0.08037114143371582	0.012877285797856075	0.08489251136779785	0.013164696172054846	10	0	124	17.807947516441345	18.261122226715088	18.27319124706473	18.27775748350524	0	0.46693315937856816	0.13595083186296913	0.13963517910096704	0.031426651686889635	0.03129882029641426
124	0.08458065986633301	0.007306654996511952	0.08637762069702148	0.007286414348072867	10	0	125	17.892528176307678	18.34749984741211	18.280345135088155	18.28521857686252	0	0.466804016358606	0.1355365562823511	0.13920568266222555	0.03117493340529123	0.031048355167751587
125	-0.059824466705322266	0.0025454331574792377	-0.05090832710266113	0.002448727916828375	10	0	126	17.832703709602356	18.29659152030945	18.28392410190473	18.28781023463091	0	0.4661957185789437	0.1339736680984497	0.13768477058410644	0.03096399633016598	0.030836496662789852
126	0.07329130172729492	0.010363512159074162	0.07514667510986328	0.010415966815799038	10	0	127	17.90599501132965	18.37173819541931	18.289295716813612	18.293457257410978	0	0.4660637892681264	0.13349206201613895	0.13718843649304102	0.03072104256867711	0.030594809844443027
127	0.05128908157348633	0.032554085695892354	0.0547947883605957	0.033157225265540546	10	0	128	17.957284092903137	18.426532983779907	18.291926286702264	18.29645972624246	0	0.46581536443561494	0.13284479445359837	0.13653966761010838	0.03048505692882158	0.030359882500610752
128	0.10773468017578125	0.010255409501041868	0.1113581657409668	0.010429372782596147	10	0	129	18.06501877307892	18.537891149520874	18.30353304801484	18.308860367319653	0	0.46555144301040186	0.13264862168580294	0.13634293712675571	0.03024659092499589	0.03012240453236263
129	-0.011533737182617188	0.006009568166291501	-0.0045316219329833984	0.005826508031702815	10	0	130	18.0534850358963	18.53335952758789	18.30366607510824	18.308880902916997	0	0.46506501720149196	0.13153092898139657	0.1352508862813314	0.030032010947336978	0.029907929458830498
130	-0.07221627235412598	0.00858150590505602	-0.07051706314086914	0.008527844540367369	10	0	131	17.981268763542175	18.46284246444702	18.308881265100965	18.31385355911101	0	0.46498925940828095	0.12996364281727718	0.1336680559011606	0.029841285985755625	0.02971915712898535
131	-0.033144235610961914	0.01591611454392705	-0.029687166213989258	0.01590151854867372	10	0	132	17.948124527931213	18.433155298233032	18.3099798054552	18.314734886948827	0	0.4647685000425189	0.12871854450866466	0.1324210694728007	0.029638778034316974	0.029517772173321872
132	-0.26938581466674805	0.030597841907251677	-0.26583123207092285	0.030169476003436557	10	0	133	17.678738713264465	18.16732406616211	18.382548522598867	18.38540113089317	0	0.4646951306146321	0.1257026023936994	0.12940400658231793	0.02956760242541846	0.029448260465929063
133	-0.07709932327270508	0.027992433061740485	-0.07001924514770508	0.02772994800352535	10	0	134	17.60163938999176	18.097304821014404	18.388492828247976	18.390303825584226	0	0.46423114040029717	0.12417777588492945	0.1279045836369794	0.0293840381174745	0.029264444492690084
134	-0.016161680221557617	0.01552015676048768	-0.0037298202514648438	0.015110338818885793	10	0	135	17.585477709770203	18.09357500076294	18.38875402815556	18.390317737143334	0	0.46335745922306293	0.12313046651100044	0.12692223733930447	0.02918272883106561	0.02906183943017978
135	-0.05753946304321289	0.007607052946013937	-0.0532228946685791	0.007747062642096125	10	0	136	17.52793824672699	18.04035210609436	18.39206481796286	18.393150413660237	0	0.4630850800392989	0.12179217073652479	0.12558782895406087	0.028996653811157538	0.028876611726246115
136	-0.012656927108764648	0.0089695832522807	-0.005655050277709961	0.008741670695997072	10	0	137	17.515281319618225	18.03469705581665	18.392225015766698	18.39318239325388	0	0.46260240941386954	0.12080357442883884	0.12462280778323903	0.02879962607018449	0.02867973749246871
137	0.06545901298522949	0.009847349744006806	0.07256865501403809	0.009905806581571142	10	0	138	17.580740332603455	18.10726571083069	18.3965098981477	18.398448602944427	0	0.46209434806700234	0.1203995995277906	0.12424285046375581	0.02859149102077355	0.02847216204942801
138	0.13774418830871582	0.018574321254448023	0.13952136039733887	0.01873458290134522	10	0	139	17.71848452091217	18.246787071228027	18.415483359560525	18.41791481295155	0	0.46196585832070375	0.12052528495373933	0.12435356430385423	0.028383828417512542	0.028265305863010327
139	0.04247093200683594	0.01016666952466494	0.04598689079284668	0.010215160894233577	10	0	140	17.760955452919006	18.292773962020874	18.417287139626055	18.420029607076344	0	0.4617198938167255	0.11996374284620766	0.12378977528578944	0.028184482930184968	0.028066884644554688
140	0.04067397117614746	0.008670235331976528	0.04413104057312012	0.008553901937318642	10	0	141	17.801629424095154	18.336905002593994	18.418941511557293	18.42197715581841	0	0.46147851779315585	0.11939738733427865	0.12322078432355608	0.027988171859989797	0.027871494268199203
141	-0.1640918254852295	0.01795582836751919	-0.15886759757995605	0.01790761306136801	10	0	142	17.637537598609924	18.178037405014038	18.445867638748368	18.447216069379238	0	0.46120351423122496	0.11738682554123249	0.12122015750154536	0.02786160348633263	0.027745341487987157
142	-0.08002901077270508	0.010379267514053936	-0.07300734519958496	0.009959947064714925	10	0	143	17.55750858783722	18.105030059814453	18.452272281313626	18.45254614183233	0	0.4607486842584031	0.11599657317282448	0.11985235818674866	0.0276996098348156	0.027583193066677537
143	0.09105491638183594	0.01408134585415155	0.0946192741394043	0.014346076175684175	10	0	144	17.648563504219055	18.199649333953857	18.46056327911093	18.461498948870997	0	0.46049357524206647	0.11582215599246792	0.11967590305355046	0.027505777211163585	0.027390192800081405
144	0.11028289794921875	0.01706400672387076	0.11553657054901123	0.01735077717184197	10	0	145	17.758846402168274	18.31518590450287	18.472725596691006	18.474847648005223	0	0.46011701609174466	0.11578368892272313	0.1196471576889356	0.027314124072948486	0.027199333240584656
145	-0.024599671363830566	0.015756894459300952	-0.021933674812316895	0.015883441396582043	10	0	146	17.734246730804443	18.29325222969055	18.473330740522215	18.475328734095996	0	0.4599510731214877	0.11481552781729863	0.1186707381544442	0.02714236924238368	0.027028742746896012
146	0.13182520866394043	0.012854102964013236	0.13715767860412598	0.012950122761878902	10	0	147	17.866071939468384	18.430409908294678	18.490708626161506	18.49414096289607	0	0.4595695578011378	0.11493203248063179	0.11879736103423655	0.026956073307604887	0.026843274639780226
147	-0.002489805221557617	0.020723224653409034	0.0046198368072509766	0.021169353572588534	10	0	148	17.863582134246826	18.43502974510193	18.490714825291548	18.494162305788194	0	0.4590785206101014	0.11413324446905226	0.11802064318235228	0.026783984571474746	0.026671354064529536
148	0.027060270309448242	0.0038344362475868365	0.03590822219848633	0.0038856525220580806	10	0	149	17.890642404556274	18.470937967300415	18.491447083520768	18.49545170620965	0	0.45845560570373767	0.11354491356256846	0.11746582952705589	0.02660890102452347	0.026496338570004514
149	0.10232436656951904	0.008713447153880338	0.10409176349639893	0.00874597787868936	10	0	150	17.992966771125793	18.575029730796814	18.50191735951462	18.50628680143744	0	0.4583285517146707	0.11346960787805135	0.11737607069463538	0.026429821750879504	0.026318063081530455
150	0.1059180498123169	0.012574840956986577	0.11297857761383057	0.013047086056772628	10	0	151	18.09888482093811	18.688008308410645	18.513135992790666	18.519050960437085	0	0.45782381829135244	0.11341926415761312	0.11734675407409668	0.02625307993175291	0.02614203698839879
151	0.15794920921325684	0.016473170965298323	0.15791010856628418	0.016468358606232414	10	0	152	18.256834030151367	18.84591841697693	18.53808394548176	18.5439865628245	0	0.4578279020776919	0.11371416445599486	0.11761538556079991	0.02608030626085158	0.02596972322498635
152	-0.047646284103393555	0.00226022796931602	-0.03706002235412598	0.002176610082017305	10	0	153	18.209187746047974	18.808858394622803	18.54035411387062	18.54536000808139	0	0.4571063270385446	0.11265258255757783	0.11659778419293855	0.02592989708231083	0.02581836562818628
153	0.13930654525756836	0.006173223131327177	0.14638638496398926	0.006528548777907872	10	0	154	18.348494291305542	18.955244779586792	18.55976042742222	18.566788981784214	0	0.4566018567660419	0.11282679146411372	0.11679248093000424	0.025760452200046	0.025649801984697226
154	0.01505899429321289	0.015368021709747381	0.018604040145874023	0.015488656955113811	10	0	155	18.363553285598755	18.973848819732666	18.559987200731342	18.567135092093963	0	0.4563616309784222	0.11219193563832865	0.11615489365218522	0.02560050284653998	0.025490675614095404
155	0.010507345199584961	0.0029730122241176105	0.017489910125732422	0.0028366033473048446	10	0	156	18.37406063079834	18.9913387298584	18.560097605034485	18.56744098905017	0	0.45587747525287325	0.11153590602259482	0.11551834537136939	0.0254432610052546	0.025333684085064312
156	-0.04842805862426758	0.005774788270969111	-0.04137682914733887	0.0057928199888124254	10	0	157	18.325632572174072	18.94996190071106	18.5624428818966	18.569153031040457	0	0.45541037724229166	0.11051049599280724	0.11451260707317254	0.02530042519700799	0.02519084974307282
157	-0.11473667621612549	0.008144096195351835	-0.11209046840667725	0.008129285736018232	10	0	158	18.210895895957947	18.837871432304382	18.575607386765725	18.581717304148086	0	0.4552942238103216	0.10907580062841914	0.11306927538221809	0.025179665985092095	0.025071464045156457
158	-0.13362228870391846	0.012368795213390626	-0.1299799680709839	0.012199619574417397	10	0	159	18.07727360725403	18.7078914642334	18.5934623028042	18.59861209624782	0	0.4551191032686479	0.10753973677188536	0.11153098903124846	0.025066901636069748	0.024959726496995183
159	-0.015488982200622559	0.011721226421471442	-0.011963248252868652	0.011502252214441455	10	0	160	18.061784625053406	18.69592821598053	18.59370221137381	18.59875521555658	0	0.45488996369108936	0.10676597124375638	0.11075429571499615	0.02492076448876285	0.02481440857520911
160	-0.28356480598449707	0.01741124231256208	-0.2783012390136719	0.017076734861689147	10	0	161	17.77821981906891	18.417626976966858	18.674111210566835	18.676206795193124	0	0.454734409860774	0.10432640388607979	0.10832269862294197	0.02488439139929325	0.02477843016504032
161	0.13433623313903809	0.021367131442673326	0.13703131675720215	0.021582424233940856	10	0	162	17.912556052207947	18.55465829372406	18.69215743410082	18.694984376965337	0	0.4545445722536369	0.10451280034106711	0.1085010130212914	0.02473004942072473	0.02462469154071474
162	-0.04548835754394531	0.006255704287696062	-0.04035162925720215	0.0062202109464237765	10	0	163	17.867067694664	18.514306664466858	18.694226624772867	18.696612630949048	0	0.45421366330295293	0.10358686726770283	0.10758216955043652	0.02459435674122438	0.024489458759568827
163	-0.24221587181091309	0.018278041316250437	-0.2315230369567871	0.01748943139000403	10	0	164	17.62485182285309	18.28278362751007	18.752895153329987	18.75021554759074	0	0.4536304944921458	0.1014653780709015	0.1055017695105149	0.02453489821031215	0.02442750417670151
164	-0.1908496618270874	0.01135231622357935	-0.18921887874603271	0.011397029308980677	10	0	165	17.434002161026	18.093564748764038	18.7893187467495	18.786019331664647	0	0.4536396702409086	0.09968296929103572	0.10370469238699936	0.02444989203732489	0.02434451850255179
165	-0.1472461223602295	0.02295030389365138	-0.13840806484222412	0.022567145326618743	10	0	166	17.28675603866577	17.955156683921814	18.811000167299625	18.805176124078017	0	0.4531073181872145	0.09818642934163412	0.10223734234318589	0.024347296062195243	0.024240977564004656
166	0.050487518310546875	0.004911739908720847	0.05760693550109863	0.005245638161511579	10	0	167	17.33724355697632	18.012763619422913	18.813549156804783	18.808494683095844	0	0.45261224130340144	0.09789908650409744	0.10196848447064319	0.02420188697823856	0.024096005034410135
167	-0.08746099472045898	0.007150922728328624	-0.08215785026550293	0.007063121275166395	10	0	168	17.24978256225586	17.93060576915741	18.821198582402275	18.815244595456093	0	0.45229131989449733	0.09678914589796238	0.10086593156803154	0.024082121064181717	0.023976646534137194
